Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter
1447 1.492473e-19 1.633061e-18 9.423741e-18 1.144001e-18 9.872420e-19 1.311321e-19 5.299295e-19 1.156093e-19 1.116027e-19
1448 1.488726e-19 1.627751e-18 9.407975e-18 1.141749e-18 9.857222e-19 1.308079e-19 5.290082e-19 1.153361e-19 1.113385e-19
1449 1.484898e-19 1.622466e-18 9.392251e-18 1.139505e-18 9.842066e-19 1.304853e-19 5.280900e-19 1.150643e-19 1.110757e-19
1450 1.481018e-19 1.617206e-18 9.376566e-18 1.137272e-18 9.826951e-19 1.301643e-19 5.271749e-19 1.147937e-19 1.108142e-19
1451 1.477112e-19 1.611970e-18 9.360919e-18 1.135048e-18 9.811874e-19 1.298449e-19 5.262628e-19 1.145244e-19 1.105541e-19
1452 1.473209e-19 1.606759e-18 9.345308e-18 1.132833e-18 9.796834e-19 1.295270e-19 5.253538e-19 1.142563e-19 1.102954e-19
1453 1.469336e-19 1.601572e-18 9.329730e-18 1.130628e-18 9.781829e-19 1.292107e-19 5.244478e-19 1.139895e-19 1.100381e-19
1454 1.465523e-19 1.596409e-18 9.314185e-18 1.128432e-18 9.766857e-19 1.288959e-19 5.235449e-19 1.137239e-19 1.097822e-19
1455 1.461795e-19 1.591269e-18 9.298671e-18 1.126246e-18 9.751915e-19 1.285826e-19 5.226449e-19 1.134595e-19 1.095276e-19
1456 1.458153e-19 1.586154e-18 9.283187e-18 1.124069e-18 9.737005e-19 1.282709e-19 5.217479e-19 1.131963e-19 1.092744e-19
1457 1.454578e-19 1.581061e-18 9.267735e-18 1.121901e-18 9.722127e-19 1.279607e-19 5.208540e-19 1.129343e-19 1.090225e-19
1458 1.451048e-19 1.575993e-18 9.252317e-18 1.119742e-18 9.707284e-19 1.276520e-19 5.199630e-19 1.126736e-19 1.087720e-19
1459 1.447544e-19 1.570947e-18 9.236934e-18 1.117592e-18 9.692477e-19 1.273449e-19 5.190749e-19 1.124141e-19 1.085228e-19
1460 1.444044e-19 1.565926e-18 9.221589e-18 1.115451e-18 9.677708e-19 1.270394e-19 5.181898e-19 1.121559e-19 1.082749e-19
1461 1.440529e-19 1.560928e-18 9.206283e-18 1.113320e-18 9.662978e-19 1.267355e-19 5.173076e-19 1.118990e-19 1.080284e-19
1462 1.436978e-19 1.555954e-18 9.191017e-18 1.111197e-18 9.648288e-19 1.264332e-19 5.164283e-19 1.116433e-19 1.077832e-19
1463 1.433391e-19 1.551004e-18 9.175791e-18 1.109084e-18 9.633639e-19 1.261325e-19 5.155519e-19 1.113890e-19 1.075393e-19
1464 1.429784e-19 1.546077e-18 9.160606e-18 1.106979e-18 9.619030e-19 1.258335e-19 5.146784e-19 1.111360e-19 1.072967e-19
1465 1.426176e-19 1.541172e-18 9.145459e-18 1.104883e-18 9.604457e-19 1.255361e-19 5.138078e-19 1.108843e-19 1.070554e-19
1466 1.422585e-19 1.536291e-18 9.130349e-18 1.102796e-18 9.589920e-19 1.252405e-19 5.129400e-19 1.106340e-19 1.068154e-19
1467 1.419029e-19 1.531431e-18 9.115276e-18 1.100717e-18 9.575416e-19 1.249465e-19 5.120750e-19 1.103850e-19 1.065767e-19
1468 1.415526e-19 1.526592e-18 9.100238e-18 1.098647e-18 9.560944e-19 1.246542e-19 5.112128e-19 1.101373e-19 1.063393e-19
1469 1.412094e-19 1.521775e-18 9.085234e-18 1.096585e-18 9.546502e-19 1.243637e-19 5.103535e-19 1.098911e-19 1.061031e-19
1470 1.408733e-19 1.516980e-18 9.070265e-18 1.094532e-18 9.532090e-19 1.240748e-19 5.094969e-19 1.096462e-19 1.058683e-19
1471 1.405427e-19 1.512205e-18 9.055330e-18 1.092487e-18 9.517708e-19 1.237877e-19 5.086431e-19 1.094027e-19 1.056346e-19
1472 1.402157e-19 1.507451e-18 9.040431e-18 1.090450e-18 9.503359e-19 1.235022e-19 5.077921e-19 1.091605e-19 1.054023e-19
1473 1.398903e-19 1.502719e-18 9.025569e-18 1.088422e-18 9.489044e-19 1.232184e-19 5.069438e-19 1.089196e-19 1.051712e-19
1474 1.395647e-19 1.498007e-18 9.010745e-18 1.086402e-18 9.474765e-19 1.229362e-19 5.060982e-19 1.086801e-19 1.049413e-19
1475 1.392370e-19 1.493317e-18 8.995959e-18 1.084389e-18 9.460524e-19 1.226556e-19 5.052554e-19 1.084418e-19 1.047126e-19
1476 1.389052e-19 1.488647e-18 8.981213e-18 1.082385e-18 9.446321e-19 1.223766e-19 5.044152e-19 1.082048e-19 1.044852e-19
1477 1.385688e-19 1.483999e-18 8.966506e-18 1.080389e-18 9.432157e-19 1.220992e-19 5.035777e-19 1.079691e-19 1.042589e-19
1478 1.382296e-19 1.479371e-18 8.951840e-18 1.078401e-18 9.418030e-19 1.218233e-19 5.027428e-19 1.077346e-19 1.040339e-19
1479 1.378894e-19 1.474763e-18 8.937212e-18 1.076420e-18 9.403940e-19 1.215490e-19 5.019106e-19 1.075013e-19 1.038101e-19
1480 1.375502e-19 1.470175e-18 8.922622e-18 1.074447e-18 9.389883e-19 1.212761e-19 5.010810e-19 1.072692e-19 1.035875e-19
1481 1.372139e-19 1.465607e-18 8.908070e-18 1.072482e-18 9.375859e-19 1.210048e-19 5.002540e-19 1.070384e-19 1.033660e-19
1482 1.368825e-19 1.461059e-18 8.893555e-18 1.070525e-18 9.361865e-19 1.207349e-19 4.994296e-19 1.068087e-19 1.031457e-19
1483 1.365580e-19 1.456529e-18 8.879076e-18 1.068576e-18 9.347899e-19 1.204664e-19 4.986078e-19 1.065802e-19 1.029266e-19
1484 1.362412e-19 1.452018e-18 8.864633e-18 1.066634e-18 9.333961e-19 1.201994e-19 4.977885e-19 1.063528e-19 1.027086e-19
1485 1.359306e-19 1.447525e-18 8.850227e-18 1.064699e-18 9.320052e-19 1.199338e-19 4.969718e-19 1.061265e-19 1.024918e-19
1486 1.356241e-19 1.443052e-18 8.835858e-18 1.062772e-18 9.306173e-19 1.196695e-19 4.961576e-19 1.059014e-19 1.022761e-19
1487 1.353196e-19 1.438597e-18 8.821526e-18 1.060852e-18 9.292326e-19 1.194066e-19 4.953459e-19 1.056774e-19 1.020615e-19
1488 1.350150e-19 1.434161e-18 8.807231e-18 1.058940e-18 9.278512e-19 1.191451e-19 4.945366e-19 1.054544e-19 1.018481e-19
1489 1.347081e-19 1.429744e-18 8.792975e-18 1.057035e-18 9.264734e-19 1.188849e-19 4.937299e-19 1.052325e-19 1.016357e-19
1490 1.343971e-19 1.425347e-18 8.778757e-18 1.055137e-18 9.250991e-19 1.186259e-19 4.929256e-19 1.050117e-19 1.014245e-19
1491 1.340802e-19 1.420968e-18 8.764579e-18 1.053246e-18 9.237286e-19 1.183683e-19 4.921237e-19 1.047919e-19 1.012143e-19
1492 1.337591e-19 1.416608e-18 8.750439e-18 1.051362e-18 9.223618e-19 1.181119e-19 4.913242e-19 1.045731e-19 1.010052e-19
1493 1.334363e-19 1.412267e-18 8.736337e-18 1.049485e-18 9.209984e-19 1.178567e-19 4.905272e-19 1.043553e-19 1.007972e-19
1494 1.331142e-19 1.407945e-18 8.722274e-18 1.047615e-18 9.196383e-19 1.176028e-19 4.897325e-19 1.041385e-19 1.005903e-19
1495 1.327952e-19 1.403641e-18 8.708248e-18 1.045751e-18 9.182813e-19 1.173500e-19 4.889401e-19 1.039226e-19 1.003844e-19
1496 1.324820e-19 1.399355e-18 8.694260e-18 1.043895e-18 9.169271e-19 1.170984e-19 4.881501e-19 1.037077e-19 1.001795e-19
1497 1.321769e-19 1.395087e-18 8.680309e-18 1.042045e-18 9.155757e-19 1.168479e-19 4.873625e-19 1.034937e-19 9.997568e-20
1498 1.318821e-19 1.390836e-18 8.666395e-18 1.040201e-18 9.142268e-19 1.165986e-19 4.865771e-19 1.032807e-19 9.977287e-20
1499 1.315967e-19 1.386603e-18 8.652517e-18 1.038365e-18 9.128805e-19 1.163504e-19 4.857940e-19 1.030685e-19 9.957108e-20
1500 1.313175e-19 1.382389e-18 8.638677e-18 1.036534e-18 9.115369e-19 1.161033e-19 4.850132e-19 1.028572e-19 9.937029e-20
1501 1.310418e-19 1.378192e-18 8.624873e-18 1.034710e-18 9.101962e-19 1.158572e-19 4.842346e-19 1.026469e-19 9.917049e-20
1502 1.307665e-19 1.374014e-18 8.611107e-18 1.032893e-18 9.088586e-19 1.156123e-19 4.834583e-19 1.024374e-19 9.897167e-20
1503 1.304887e-19 1.369856e-18 8.597378e-18 1.031082e-18 9.075242e-19 1.153684e-19 4.826842e-19 1.022287e-19 9.877382e-20
1504 1.302053e-19 1.365716e-18 8.583687e-18 1.029277e-18 9.061932e-19 1.151256e-19 4.819123e-19 1.020210e-19 9.857693e-20
1505 1.299135e-19 1.361596e-18 8.570034e-18 1.027478e-18 9.048657e-19 1.148839e-19 4.811425e-19 1.018141e-19 9.838099e-20
1506 1.296131e-19 1.357495e-18 8.556418e-18 1.025685e-18 9.035418e-19 1.146433e-19 4.803749e-19 1.016081e-19 9.818600e-20
1507 1.293072e-19 1.353414e-18 8.542840e-18 1.023898e-18 9.022212e-19 1.144037e-19 4.796095e-19 1.014030e-19 9.799193e-20
1508 1.289989e-19 1.349353e-18 8.529299e-18 1.022117e-18 9.009038e-19 1.141652e-19 4.788461e-19 1.011988e-19 9.779879e-20
1509 1.286914e-19 1.345311e-18 8.515796e-18 1.020342e-18 8.995893e-19 1.139278e-19 4.780848e-19 1.009954e-19 9.760655e-20
1510 1.283881e-19 1.341289e-18 8.502329e-18 1.018573e-18 8.982776e-19 1.136914e-19 4.773257e-19 1.007928e-19 9.741521e-20
1511 1.280921e-19 1.337287e-18 8.488900e-18 1.016810e-18 8.969685e-19 1.134561e-19 4.765685e-19 1.005912e-19 9.722476e-20
1512 1.278066e-19 1.333305e-18 8.475506e-18 1.015052e-18 8.956617e-19 1.132218e-19 4.758135e-19 1.003904e-19 9.703519e-20
1513 1.275335e-19 1.329342e-18 8.462150e-18 1.013300e-18 8.943572e-19 1.129886e-19 4.750604e-19 1.001904e-19 9.684649e-20
1514 1.272704e-19 1.325400e-18 8.448829e-18 1.011553e-18 8.930551e-19 1.127565e-19 4.743093e-19 9.999135e-20 9.665864e-20
1515 1.270145e-19 1.321479e-18 8.435545e-18 1.009813e-18 8.917556e-19 1.125254e-19 4.735602e-19 9.979311e-20 9.647165e-20
1516 1.267627e-19 1.317579e-18 8.422298e-18 1.008077e-18 8.904588e-19 1.122953e-19 4.728131e-19 9.959571e-20 9.628548e-20
1517 1.265121e-19 1.313701e-18 8.409087e-18 1.006347e-18 8.891649e-19 1.120662e-19 4.720679e-19 9.939911e-20 9.610015e-20
1518 1.262596e-19 1.309846e-18 8.395913e-18 1.004622e-18 8.878741e-19 1.118381e-19 4.713247e-19 9.920330e-20 9.591563e-20
1519 1.260024e-19 1.306013e-18 8.382775e-18 1.002903e-18 8.865866e-19 1.116109e-19 4.705834e-19 9.900826e-20 9.573191e-20
1520 1.257378e-19 1.302204e-18 8.369674e-18 1.001189e-18 8.853024e-19 1.113846e-19 4.698440e-19 9.881396e-20 9.554899e-20
1521 1.254665e-19 1.298418e-18 8.356609e-18 9.994796e-19 8.840216e-19 1.111592e-19 4.691064e-19 9.862039e-20 9.536685e-20
1522 1.251903e-19 1.294656e-18 8.343580e-18 9.977756e-19 8.827438e-19 1.109347e-19 4.683708e-19 9.842753e-20 9.518548e-20
1523 1.249114e-19 1.290918e-18 8.330588e-18 9.960766e-19 8.814689e-19 1.107110e-19 4.676370e-19 9.823534e-20 9.500488e-20
1524 1.246316e-19 1.287204e-18 8.317632e-18 9.943826e-19 8.801967e-19 1.104881e-19 4.669051e-19 9.804382e-20 9.482502e-20
1525 1.243531e-19 1.283514e-18 8.304711e-18 9.926934e-19 8.789270e-19 1.102660e-19 4.661750e-19 9.785294e-20 9.464591e-20
1526 1.240778e-19 1.279848e-18 8.291827e-18 9.910091e-19 8.776595e-19 1.100446e-19 4.654467e-19 9.766268e-20 9.446753e-20
1527 1.238077e-19 1.276207e-18 8.278978e-18 9.893295e-19 8.763940e-19 1.098239e-19 4.647202e-19 9.747301e-20 9.428987e-20
1528 1.235435e-19 1.272591e-18 8.266164e-18 9.876547e-19 8.751306e-19 1.096040e-19 4.639955e-19 9.728393e-20 9.411292e-20
1529 1.232844e-19 1.269001e-18 8.253386e-18 9.859845e-19 8.738693e-19 1.093847e-19 4.632725e-19 9.709539e-20 9.393666e-20
1530 1.230296e-19 1.265436e-18 8.240643e-18 9.843189e-19 8.726104e-19 1.091661e-19 4.625513e-19 9.690740e-20 9.376109e-20
1531 1.227781e-19 1.261899e-18 8.227936e-18 9.826580e-19 8.713541e-19 1.089481e-19 4.618319e-19 9.671993e-20 9.358620e-20
1532 1.225290e-19 1.258388e-18 8.215264e-18 9.810016e-19 8.701004e-19 1.087308e-19 4.611142e-19 9.653301e-20 9.341198e-20
1533 1.222814e-19 1.254906e-18 8.202627e-18 9.793497e-19 8.688497e-19 1.085141e-19 4.603982e-19 9.634666e-20 9.323841e-20
1534 1.220344e-19 1.251453e-18 8.190026e-18 9.777022e-19 8.676021e-19 1.082982e-19 4.596838e-19 9.616088e-20 9.306548e-20
1535 1.217872e-19 1.248028e-18 8.177460e-18 9.760593e-19 8.663578e-19 1.080829e-19 4.589712e-19 9.597570e-20 9.289320e-20
1536 1.215399e-19 1.244633e-18 8.164929e-18 9.744206e-19 8.651165e-19 1.078685e-19 4.582602e-19 9.579113e-20 9.272153e-20
1537 1.212924e-19 1.241268e-18 8.152433e-18 9.727863e-19 8.638781e-19 1.076547e-19 4.575508e-19 9.560718e-20 9.255048e-20
1538 1.210449e-19 1.237932e-18 8.139971e-18 9.711561e-19 8.626423e-19 1.074418e-19 4.568431e-19 9.542388e-20 9.238003e-20
1539 1.207976e-19 1.234626e-18 8.127545e-18 9.695301e-19 8.614089e-19 1.072296e-19 4.561369e-19 9.524124e-20 9.221018e-20
1540 1.205504e-19 1.231350e-18 8.115153e-18 9.679081e-19 8.601777e-19 1.070183e-19 4.554323e-19 9.505927e-20 9.204091e-20
1541 1.203036e-19 1.228103e-18 8.102796e-18 9.662902e-19 8.589484e-19 1.068078e-19 4.547293e-19 9.487800e-20 9.187221e-20
1542 1.200572e-19 1.224886e-18 8.090473e-18 9.646761e-19 8.577209e-19 1.065982e-19 4.540279e-19 9.469742e-20 9.170408e-20
1543 1.198115e-19 1.221699e-18 8.078184e-18 9.630658e-19 8.564951e-19 1.063895e-19 4.533280e-19 9.451758e-20 9.153650e-20
1544 1.195669e-19 1.218542e-18 8.065930e-18 9.614594e-19 8.552713e-19 1.061817e-19 4.526296e-19 9.433847e-20 9.136946e-20
1545 1.193240e-19 1.215417e-18 8.053710e-18 9.598568e-19 8.540496e-19 1.059748e-19 4.519327e-19 9.416012e-20 9.120296e-20
1546 1.190831e-19 1.212324e-18 8.041524e-18 9.582580e-19 8.528303e-19 1.057688e-19 4.512372e-19 9.398253e-20 9.103698e-20
1547 1.188446e-19 1.209262e-18 8.029372e-18 9.566629e-19 8.516135e-19 1.055638e-19 4.505433e-19 9.380569e-20 9.087152e-20
1548 1.186091e-19 1.206234e-18 8.017253e-18 9.550715e-19 8.503995e-19 1.053596e-19 4.498508e-19 9.362958e-20 9.070655e-20
1549 1.183770e-19 1.203239e-18 8.005169e-18 9.534838e-19 8.491884e-19 1.051563e-19 4.491597e-19 9.345415e-20 9.054209e-20
1550 1.181483e-19 1.200277e-18 7.993119e-18 9.518997e-19 8.479804e-19 1.049538e-19 4.484701e-19 9.327939e-20 9.037810e-20
1551 1.179221e-19 1.197349e-18 7.981103e-18 9.503192e-19 8.467752e-19 1.047521e-19 4.477819e-19 9.310526e-20 9.021460e-20
1552 1.176971e-19 1.194454e-18 7.969120e-18 9.487423e-19 8.455727e-19 1.045511e-19 4.470951e-19 9.293173e-20 9.005156e-20
1553 1.174722e-19 1.191593e-18 7.957171e-18 9.471689e-19 8.443726e-19 1.043508e-19 4.464097e-19 9.275876e-20 8.988897e-20
1554 1.172461e-19 1.188765e-18 7.945255e-18 9.455990e-19 8.431747e-19 1.041511e-19 4.457257e-19 9.258634e-20 8.972684e-20
1555 1.170176e-19 1.185969e-18 7.933372e-18 9.440324e-19 8.419788e-19 1.039521e-19 4.450430e-19 9.241442e-20 8.956514e-20
1556 1.167855e-19 1.183206e-18 7.921523e-18 9.424692e-19 8.407845e-19 1.037536e-19 4.443617e-19 9.224299e-20 8.940387e-20
1557 1.165486e-19 1.180475e-18 7.909706e-18 9.409093e-19 8.395918e-19 1.035557e-19 4.436818e-19 9.207200e-20 8.924303e-20
1558 1.163074e-19 1.177777e-18 7.897922e-18 9.393527e-19 8.384005e-19 1.033582e-19 4.430032e-19 9.190144e-20 8.908259e-20
1559 1.160636e-19 1.175112e-18 7.886171e-18 9.377993e-19 8.372109e-19 1.031613e-19 4.423259e-19 9.173126e-20 8.892256e-20
1560 1.158188e-19 1.172479e-18 7.874453e-18 9.362491e-19 8.360233e-19 1.029647e-19 4.416499e-19 9.156144e-20 8.876292e-20
1561 1.155749e-19 1.169880e-18 7.862768e-18 9.347020e-19 8.348377e-19 1.027686e-19 4.409752e-19 9.139195e-20 8.860367e-20
1562 1.153336e-19 1.167313e-18 7.851116e-18 9.331582e-19 8.336545e-19 1.025728e-19 4.403018e-19 9.122276e-20 8.844479e-20
1563 1.150966e-19 1.164781e-18 7.839496e-18 9.316175e-19 8.324739e-19 1.023773e-19 4.396297e-19 9.105386e-20 8.828628e-20
1564 1.148657e-19 1.162282e-18 7.827909e-18 9.300799e-19 8.312960e-19 1.021822e-19 4.389589e-19 9.088526e-20 8.812814e-20
1565 1.146421e-19 1.159816e-18 7.816354e-18 9.285454e-19 8.301210e-19 1.019874e-19 4.382893e-19 9.071694e-20 8.797034e-20
1566 1.144243e-19 1.157385e-18 7.804832e-18 9.270140e-19 8.289488e-19 1.017930e-19 4.376209e-19 9.054891e-20 8.781289e-20
1567 1.142102e-19 1.154986e-18 7.793342e-18 9.254855e-19 8.277790e-19 1.015989e-19 4.369538e-19 9.038117e-20 8.765578e-20
1568 1.139978e-19 1.152620e-18 7.781885e-18 9.239600e-19 8.266115e-19 1.014051e-19 4.362879e-19 9.021371e-20 8.749899e-20
1569 1.137851e-19 1.150285e-18 7.770459e-18 9.224373e-19 8.254460e-19 1.012116e-19 4.356233e-19 9.004653e-20 8.734253e-20
1570 1.135700e-19 1.147983e-18 7.759064e-18 9.209174e-19 8.242823e-19 1.010185e-19 4.349598e-19 8.987963e-20 8.718638e-20
1571 1.133504e-19 1.145711e-18 7.747701e-18 9.194003e-19 8.231202e-19 1.008257e-19 4.342975e-19 8.971300e-20 8.703054e-20
1572 1.131244e-19 1.143470e-18 7.736370e-18 9.178859e-19 8.219593e-19 1.006332e-19 4.336364e-19 8.954665e-20 8.687500e-20
1573 1.128917e-19 1.141259e-18 7.725069e-18 9.163741e-19 8.207996e-19 1.004411e-19 4.329765e-19 8.938057e-20 8.671976e-20
1574 1.126546e-19 1.139079e-18 7.713800e-18 9.148650e-19 8.196414e-19 1.002492e-19 4.323177e-19 8.921476e-20 8.656479e-20
1575 1.124153e-19 1.136929e-18 7.702561e-18 9.133586e-19 8.184849e-19 1.000577e-19 4.316600e-19 8.904922e-20 8.641011e-20
1576 1.121762e-19 1.134809e-18 7.691354e-18 9.118548e-19 8.173303e-19 9.986647e-20 4.310035e-19 8.888395e-20 8.625570e-20
1577 1.119397e-19 1.132719e-18 7.680179e-18 9.103537e-19 8.161777e-19 9.967556e-20 4.303481e-19 8.871894e-20 8.610155e-20
1578 1.117079e-19 1.130658e-18 7.669035e-18 9.088553e-19 8.150275e-19 9.948496e-20 4.296939e-19 8.855419e-20 8.594767e-20
1579 1.114834e-19 1.128628e-18 7.657922e-18 9.073596e-19 8.138798e-19 9.929469e-20 4.290407e-19 8.838974e-20 8.579403e-20
1580 1.112681e-19 1.126627e-18 7.646840e-18 9.058666e-19 8.127349e-19 9.910480e-20 4.283887e-19 8.822559e-20 8.564064e-20
1581 1.110613e-19 1.124656e-18 7.635790e-18 9.043762e-19 8.115925e-19 9.891533e-20 4.277377e-19 8.806180e-20 8.548749e-20
1582 1.108614e-19 1.122713e-18 7.624771e-18 9.028884e-19 8.104526e-19 9.872630e-20 4.270878e-19 8.789837e-20 8.533458e-20
1583 1.106663e-19 1.120797e-18 7.613782e-18 9.014032e-19 8.093149e-19 9.853775e-20 4.264390e-19 8.773535e-20 8.518189e-20
1584 1.104742e-19 1.118909e-18 7.602823e-18 8.999205e-19 8.081791e-19 9.834972e-20 4.257913e-19 8.757276e-20 8.502943e-20
1585 1.102834e-19 1.117047e-18 7.591893e-18 8.984403e-19 8.070450e-19 9.816225e-20 4.251447e-19 8.741062e-20 8.487718e-20
1586 1.100919e-19 1.115210e-18 7.580993e-18 8.969626e-19 8.059124e-19 9.797537e-20 4.244991e-19 8.724898e-20 8.472514e-20
1587 1.098979e-19 1.113398e-18 7.570122e-18 8.954872e-19 8.047811e-19 9.778911e-20 4.238546e-19 8.708785e-20 8.457331e-20
1588 1.097000e-19 1.111610e-18 7.559280e-18 8.940142e-19 8.036509e-19 9.760353e-20 4.232111e-19 8.692727e-20 8.442168e-20
1589 1.094984e-19 1.109846e-18 7.548467e-18 8.925435e-19 8.025219e-19 9.741864e-20 4.225686e-19 8.676726e-20 8.427024e-20
1590 1.092936e-19 1.108106e-18 7.537682e-18 8.910752e-19 8.013943e-19 9.723449e-20 4.219272e-19 8.660785e-20 8.411900e-20
1591 1.090859e-19 1.106388e-18 7.526927e-18 8.896092e-19 8.002683e-19 9.705111e-20 4.212868e-19 8.644908e-20 8.396794e-20
1592 1.088757e-19 1.104693e-18 7.516201e-18 8.881456e-19 7.991440e-19 9.686854e-20 4.206475e-19 8.629097e-20 8.381705e-20
1593 1.086635e-19 1.103021e-18 7.505505e-18 8.866844e-19 7.980215e-19 9.668682e-20 4.200092e-19 8.613354e-20 8.366635e-20
1594 1.084496e-19 1.101370e-18 7.494839e-18 8.852255e-19 7.969010e-19 9.650597e-20 4.193718e-19 8.597683e-20 8.351581e-20
1595 1.082346e-19 1.099742e-18 7.484203e-18 8.837690e-19 7.957827e-19 9.632597e-20 4.187355e-19 8.582081e-20 8.336545e-20
1596 1.080188e-19 1.098134e-18 7.473597e-18 8.823149e-19 7.946666e-19 9.614676e-20 4.181002e-19 8.566543e-20 8.321524e-20
1597 1.078029e-19 1.096548e-18 7.463020e-18 8.808631e-19 7.935526e-19 9.596828e-20 4.174659e-19 8.551065e-20 8.306520e-20
1598 1.075874e-19 1.094981e-18 7.452472e-18 8.794135e-19 7.924407e-19 9.579047e-20 4.168325e-19 8.535642e-20 8.291531e-20
1599 1.073730e-19 1.093434e-18 7.441952e-18 8.779663e-19 7.913307e-19 9.561326e-20 4.162002e-19 8.520269e-20 8.276557e-20
1600 1.071601e-19 1.091905e-18 7.431460e-18 8.765213e-19 7.902226e-19 9.543661e-20 4.155688e-19 8.504941e-20 8.261598e-20
1601 1.069494e-19 1.090393e-18 7.420994e-18 8.750785e-19 7.891163e-19 9.526044e-20 4.149384e-19 8.489654e-20 8.246653e-20
1602 1.067415e-19 1.088899e-18 7.410555e-18 8.736380e-19 7.880118e-19 9.508470e-20 4.143090e-19 8.474402e-20 8.231722e-20
1603 1.065369e-19 1.087422e-18 7.400141e-18 8.721996e-19 7.869088e-19 9.490933e-20 4.136806e-19 8.459181e-20 8.216805e-20
1604 1.063352e-19 1.085960e-18 7.389753e-18 8.707634e-19 7.858074e-19 9.473427e-20 4.130531e-19 8.443986e-20 8.201902e-20
1605 1.061356e-19 1.084513e-18 7.379391e-18 8.693293e-19 7.847077e-19 9.455945e-20 4.124266e-19 8.428813e-20 8.187011e-20
1606 1.059371e-19 1.083081e-18 7.369055e-18 8.678975e-19 7.836095e-19 9.438482e-20 4.118010e-19 8.413656e-20 8.172134e-20
1607 1.057390e-19 1.081663e-18 7.358747e-18 8.664679e-19 7.825131e-19 9.421032e-20 4.111764e-19 8.398511e-20 8.157269e-20
1608 1.055403e-19 1.080258e-18 7.348465e-18 8.650404e-19 7.814182e-19 9.403589e-20 4.105528e-19 8.383373e-20 8.142416e-20
1609 1.053402e-19 1.078866e-18 7.338212e-18 8.636153e-19 7.803251e-19 9.386146e-20 4.099301e-19 8.368237e-20 8.127576e-20
1610 1.051376e-19 1.077486e-18 7.327987e-18 8.621923e-19 7.792336e-19 9.368697e-20 4.093083e-19 8.353098e-20 8.112747e-20
1611 1.049321e-19 1.076118e-18 7.317790e-18 8.607716e-19 7.781439e-19 9.351240e-20 4.086874e-19 8.337954e-20 8.097930e-20
1612 1.047242e-19 1.074760e-18 7.307621e-18 8.593531e-19 7.770558e-19 9.333777e-20 4.080675e-19 8.322807e-20 8.083125e-20
1613 1.045148e-19 1.073413e-18 7.297479e-18 8.579369e-19 7.759694e-19 9.316308e-20 4.074486e-19 8.307656e-20 8.068331e-20
1614 1.043050e-19 1.072076e-18 7.287363e-18 8.565228e-19 7.748847e-19 9.298835e-20 4.068305e-19 8.292505e-20 8.053548e-20
1615 1.040958e-19 1.070748e-18 7.277272e-18 8.551109e-19 7.738017e-19 9.281361e-20 4.062134e-19 8.277353e-20 8.038776e-20
1616 1.038882e-19 1.069428e-18 7.267205e-18 8.537012e-19 7.727203e-19 9.263886e-20 4.055972e-19 8.262203e-20 8.024014e-20
1617 1.036833e-19 1.068116e-18 7.257162e-18 8.522936e-19 7.716406e-19 9.246413e-20 4.049820e-19 8.247056e-20 8.009264e-20
1618 1.034819e-19 1.066811e-18 7.247141e-18 8.508881e-19 7.705626e-19 9.228942e-20 4.043677e-19 8.231913e-20 7.994524e-20
1619 1.032849e-19 1.065513e-18 7.237142e-18 8.494847e-19 7.694861e-19 9.211477e-20 4.037543e-19 8.216775e-20 7.979795e-20
1620 1.030917e-19 1.064220e-18 7.227166e-18 8.480834e-19 7.684113e-19 9.194019e-20 4.031418e-19 8.201644e-20 7.965076e-20
1621 1.029018e-19 1.062934e-18 7.217212e-18 8.466843e-19 7.673382e-19 9.176568e-20 4.025303e-19 8.186521e-20 7.950368e-20
1622 1.027146e-19 1.061652e-18 7.207282e-18 8.452873e-19 7.662666e-19 9.159128e-20 4.019196e-19 8.171408e-20 7.935670e-20
1623 1.025293e-19 1.060374e-18 7.197375e-18 8.438925e-19 7.651966e-19 9.141699e-20 4.013099e-19 8.156305e-20 7.920982e-20
1624 1.023455e-19 1.059100e-18 7.187494e-18 8.424998e-19 7.641282e-19 9.124283e-20 4.007012e-19 8.141215e-20 7.906305e-20
1625 1.021625e-19 1.057830e-18 7.177638e-18 8.411094e-19 7.630614e-19 9.106883e-20 4.000933e-19 8.126138e-20 7.891638e-20
1626 1.019797e-19 1.056562e-18 7.167808e-18 8.397212e-19 7.619961e-19 9.089499e-20 3.994864e-19 8.111075e-20 7.876981e-20
1627 1.017964e-19 1.055296e-18 7.158003e-18 8.383353e-19 7.609324e-19 9.072134e-20 3.988804e-19 8.096029e-20 7.862334e-20
1628 1.016124e-19 1.054031e-18 7.148224e-18 8.369516e-19 7.598703e-19 9.054786e-20 3.982753e-19 8.080998e-20 7.847697e-20
1629 1.014272e-19 1.052768e-18 7.138470e-18 8.355701e-19 7.588097e-19 9.037455e-20 3.976711e-19 8.065982e-20 7.833071e-20
